model,outcome,signal,raw_auroc,predictive_power,direction,n_total,n_outcome
qwen,format_failure,early50p_surprisal_slope,0.5484287479215628,0.5484287479215628,higher,3640,91
qwen,format_failure,entropy_diff_std,0.39000616177285663,0.6099938382271434,lower,3640,91
qwen,format_failure,entropy_early_late_delta,0.43996342162773755,0.5600365783722625,lower,3636,91
qwen,format_failure,entropy_max,0.4392631882065525,0.5607368117934475,lower,3640,91
qwen,format_failure,entropy_mean,0.4133218148433702,0.5866781851566298,lower,3640,91
qwen,format_failure,entropy_p90,0.4185593217714942,0.5814406782285058,lower,3640,91
qwen,format_failure,entropy_range,0.4392631882065525,0.5607368117934475,lower,3640,91
qwen,format_failure,entropy_range_approx,0.4562003226415737,0.5437996773584264,lower,3640,91
qwen,format_failure,entropy_slope,0.5101390578989903,0.5101390578989903,higher,3640,91
qwen,format_failure,entropy_std,0.3910806015624274,0.6089193984375726,lower,3640,91
qwen,format_failure,failure_risk,0.48917354834514604,0.510826451654854,lower,3640,91
qwen,format_failure,failure_risk_is_zero,0.5046491969568893,0.5046491969568893,higher,3640,91
qwen,format_failure,focused_head_mean,0.2801470155654433,0.7198529844345567,lower,3640,91
qwen,format_failure,focused_head_mean_zscore,0.2801470155654433,0.7198529844345567,lower,3640,91
qwen,format_failure,focused_head_rate,0.2801470155654433,0.7198529844345567,lower,3640,91
qwen,format_failure,hidden_max_abs_last_layer_mean,0.531290349549014,0.531290349549014,higher,3640,91
qwen,format_failure,hidden_max_abs_last_layer_mean_zscore,0.531290349549014,0.531290349549014,higher,3640,91
qwen,format_failure,hidden_std_last_layer_mean,0.4650342613149037,0.5349657386850963,lower,3640,91
qwen,format_failure,hidden_std_last_layer_mean_zscore,0.4650342613149037,0.5349657386850963,lower,3640,91
qwen,format_failure,high_entropy_frac,0.4981313417492623,0.5018686582507377,lower,3640,91
qwen,format_failure,high_entropy_steps,0.4981530163271499,0.5018469836728501,lower,3640,91
qwen,format_failure,l2_norm_cross_layer_max,0.5978390445846067,0.5978390445846067,higher,3640,91
qwen,format_failure,l2_norm_cross_layer_max_zscore,0.5978390445846067,0.5978390445846067,higher,3640,91
qwen,format_failure,l2_norm_last_layer_mean,0.4652850671447459,0.5347149328552541,lower,3640,91
qwen,format_failure,l2_norm_last_layer_mean_zscore,0.4652850671447459,0.5347149328552541,lower,3640,91
qwen,format_failure,l2_norm_slope,0.5468031545799931,0.5468031545799931,higher,3640,91
qwen,format_failure,late50p_entropy_mean,0.42242358937202557,0.5775764106279744,lower,3640,91
qwen,format_failure,late50p_margin_mean,0.5715818416579196,0.5715818416579196,higher,3640,91
qwen,format_failure,late50p_surprisal_mean,0.42381385872510124,0.5761861412748988,lower,3640,91
qwen,format_failure,margin_diff_std,0.45411646679609485,0.5458835332039051,lower,3640,91
qwen,format_failure,margin_early_late_delta,0.5849687688897844,0.5849687688897844,higher,3636,91
qwen,format_failure,margin_mean,0.5650159927421127,0.5650159927421127,higher,3640,91
qwen,format_failure,margin_min,0.43924460999693454,0.5607553900030655,lower,3640,91
qwen,format_failure,margin_p90,0.5001408847562694,0.5001408847562694,higher,3640,91
qwen,format_failure,margin_range,0.5607553900030654,0.5607553900030654,higher,3640,91
qwen,format_failure,margin_slope,0.5045005712799457,0.5045005712799457,higher,3640,91
qwen,format_failure,margin_std,0.4377521604909601,0.5622478395090399,lower,3640,91
qwen,format_failure,max_compound_severity,0.5202951458234636,0.5202951458234636,higher,3640,91
qwen,format_failure,n_compound_signals,0.5204282896590589,0.5204282896590589,higher,3640,91
qwen,format_failure,n_warning_signals,0.494212887704012,0.505787112295988,lower,3640,91
qwen,format_failure,perplexity_max,0.4392631882065525,0.5607368117934475,lower,3640,91
qwen,format_failure,perplexity_mean,0.39815580305859255,0.6018441969414074,lower,3640,91
qwen,format_failure,risk_score,0.43976479986623684,0.5602352001337632,lower,3640,91
qwen,format_failure,risk_score_is_zero,0.4980276134122288,0.5019723865877712,lower,3640,91
qwen,format_failure,surprisal_diff_std,0.3960007307429116,0.6039992692570884,lower,3640,91
qwen,format_failure,surprisal_early_late_delta,0.4362683860568204,0.5637316139431796,lower,3636,91
qwen,format_failure,surprisal_max,0.43473629779631473,0.5652637022036853,lower,3640,91
qwen,format_failure,surprisal_mean,0.4117798234450813,0.5882201765549187,lower,3640,91
qwen,format_failure,surprisal_p90,0.4328722840979815,0.5671277159020185,lower,3640,91
qwen,format_failure,surprisal_range,0.43473629779631473,0.5652637022036853,lower,3640,91
qwen,format_failure,surprisal_slope,0.5038936830990931,0.5038936830990931,higher,3640,91
qwen,format_failure,surprisal_std,0.39189185004907745,0.6081081499509225,lower,3640,91
qwen,format_failure,surprisal_volatility,0.5669847684592403,0.5669847684592403,higher,3496,91
qwen,format_failure,topk_mass_mean,0.6336082908356788,0.6336082908356788,higher,3640,91
qwen,format_failure,topk_mass_std,0.36969088955564017,0.6303091104443599,lower,3640,91
qwen,format_failure,warning_density_per_100t,0.46086345325567646,0.5391365467443235,lower,3640,91
