model,dataset,signal,direction,random_acc,signal_acc,oracle_acc,lift_vs_random,lift_vs_oracle,n_prompts,n_ties,tie_rate
qwen,gsm8k,early10_margin_mean,lower_better,0.4911021109474716,0.48195876288659795,1.0,-0.009143348060873635,-0.518041237113402,97,7,0.07216494845360824
qwen,gsm8k,early10_margin_slope,higher_better,0.4911021109474716,0.5096219931271478,1.0,0.01851988217967626,-0.49037800687285216,97,28,0.28865979381443296
qwen,gsm8k,early10_surprisal_mean,lower_better,0.4911021109474716,0.48900343642611693,1.0,-0.0020986745213546487,-0.5109965635738831,97,41,0.422680412371134
qwen,gsm8k,early10_surprisal_slope,lower_better,0.4911021109474716,0.4446735395189003,1.0,-0.046428571428571264,-0.5553264604810997,97,22,0.2268041237113402
qwen,gsm8k,early25p_entropy_mean,lower_better,0.4911021109474716,0.41237113402061853,1.0,-0.07873097692685305,-0.5876288659793815,97,0,0.0
qwen,gsm8k,early25p_entropy_slope,lower_better,0.4911021109474716,0.4845360824742268,1.0,-0.006566028473244778,-0.5154639175257731,97,0,0.0
qwen,gsm8k,early25p_margin_mean,higher_better,0.4911021109474716,0.4742268041237113,1.0,-0.01687530682376026,-0.5257731958762887,97,0,0.0
qwen,gsm8k,early25p_margin_slope,higher_better,0.4911021109474716,0.5051546391752577,1.0,0.014052528227786132,-0.4948453608247423,97,0,0.0
qwen,gsm8k,early25p_surprisal_mean,lower_better,0.4911021109474716,0.4742268041237113,1.0,-0.01687530682376026,-0.5257731958762887,97,0,0.0
qwen,gsm8k,early25p_surprisal_slope,lower_better,0.4911021109474716,0.4639175257731959,1.0,-0.02718458517427569,-0.5360824742268041,97,0,0.0
qwen,gsm8k,early50p_entropy_mean,lower_better,0.4911021109474716,0.4742268041237113,1.0,-0.01687530682376026,-0.5257731958762887,97,0,0.0
qwen,gsm8k,early50p_entropy_slope,lower_better,0.4911021109474716,0.5154639175257731,1.0,0.02436180657830156,-0.48453608247422686,97,0,0.0
qwen,gsm8k,early50p_margin_mean,higher_better,0.4911021109474716,0.4639175257731959,1.0,-0.02718458517427569,-0.5360824742268041,97,0,0.0
qwen,gsm8k,early50p_margin_slope,higher_better,0.4911021109474716,0.5257731958762887,1.0,0.0346710849288171,-0.4742268041237113,97,0,0.0
qwen,gsm8k,early50p_surprisal_mean,lower_better,0.4911021109474716,0.5051546391752577,1.0,0.014052528227786132,-0.4948453608247423,97,0,0.0
qwen,gsm8k,early50p_surprisal_slope,lower_better,0.4911021109474716,0.5670103092783505,1.0,0.07590819833087892,-0.4329896907216495,97,0,0.0
qwen,gsm8k,entropy_diff_std,lower_better,0.4911021109474716,0.5257731958762887,1.0,0.0346710849288171,-0.4742268041237113,97,0,0.0
qwen,gsm8k,entropy_early_late_delta,higher_better,0.4911021109474716,0.4639175257731959,1.0,-0.02718458517427569,-0.5360824742268041,97,0,0.0
qwen,gsm8k,entropy_max,lower_better,0.4911021109474716,0.5429553264604812,1.0,0.05185321551300959,-0.45704467353951883,97,2,0.020618556701030927
qwen,gsm8k,entropy_mean,lower_better,0.4911021109474716,0.4845360824742268,1.0,-0.006566028473244778,-0.5154639175257731,97,0,0.0
qwen,gsm8k,entropy_p90,lower_better,0.4911021109474716,0.4845360824742268,1.0,-0.006566028473244778,-0.5154639175257731,97,0,0.0
qwen,gsm8k,entropy_range,lower_better,0.4911021109474716,0.5429553264604812,1.0,0.05185321551300959,-0.45704467353951883,97,2,0.020618556701030927
qwen,gsm8k,entropy_range_approx,lower_better,0.4911021109474716,0.5360824742268041,1.0,0.044980363279332525,-0.4639175257731959,97,0,0.0
qwen,gsm8k,entropy_slope,lower_better,0.4911021109474716,0.4639175257731959,1.0,-0.02718458517427569,-0.5360824742268041,97,0,0.0
qwen,gsm8k,entropy_std,lower_better,0.4911021109474716,0.5154639175257731,1.0,0.02436180657830156,-0.48453608247422686,97,0,0.0
qwen,gsm8k,failure_risk,higher_better,0.4911021109474716,0.530424644084438,1.0,0.03932253313696643,-0.469575355915562,97,65,0.6701030927835051
qwen,gsm8k,failure_risk_is_zero,lower_better,0.4911021109474716,0.5134388807069219,1.0,0.022336769759450315,-0.4865611192930781,97,90,0.9278350515463918
qwen,gsm8k,focused_head_mean,higher_better,0.4911021109474716,0.5773195876288659,1.0,0.08621747668139434,-0.4226804123711341,97,0,0.0
qwen,gsm8k,focused_head_mean_zscore,higher_better,0.4911021109474716,0.5773195876288659,1.0,0.08621747668139434,-0.4226804123711341,97,0,0.0
qwen,gsm8k,focused_head_rate,higher_better,0.4911021109474716,0.5773195876288659,1.0,0.08621747668139434,-0.4226804123711341,97,0,0.0
qwen,gsm8k,hidden_max_abs_last_layer_mean,lower_better,0.4911021109474716,0.4742268041237113,1.0,-0.01687530682376026,-0.5257731958762887,97,0,0.0
qwen,gsm8k,hidden_max_abs_last_layer_mean_zscore,lower_better,0.4911021109474716,0.4742268041237113,1.0,-0.01687530682376026,-0.5257731958762887,97,0,0.0
qwen,gsm8k,hidden_std_last_layer_mean,lower_better,0.4911021109474716,0.5051546391752577,1.0,0.014052528227786132,-0.4948453608247423,97,0,0.0
qwen,gsm8k,hidden_std_last_layer_mean_zscore,lower_better,0.4911021109474716,0.5051546391752577,1.0,0.014052528227786132,-0.4948453608247423,97,0,0.0
qwen,gsm8k,high_entropy_frac,lower_better,0.4911021109474716,0.4931639666175747,1.0,0.002061855670103141,-0.5068360333824253,97,97,1.0
qwen,gsm8k,high_entropy_steps,lower_better,0.4911021109474716,0.4931639666175747,1.0,0.002061855670103141,-0.5068360333824253,97,97,1.0
qwen,gsm8k,l2_norm_cross_layer_max,lower_better,0.4911021109474716,0.5144902634593357,1.0,0.023388152511864102,-0.4855097365406643,97,30,0.30927835051546393
qwen,gsm8k,l2_norm_cross_layer_max_zscore,lower_better,0.4911021109474716,0.5144902634593357,1.0,0.023388152511864102,-0.4855097365406643,97,30,0.30927835051546393
qwen,gsm8k,l2_norm_last_layer_mean,lower_better,0.4911021109474716,0.5051546391752577,1.0,0.014052528227786132,-0.4948453608247423,97,0,0.0
qwen,gsm8k,l2_norm_last_layer_mean_zscore,lower_better,0.4911021109474716,0.5051546391752577,1.0,0.014052528227786132,-0.4948453608247423,97,0,0.0
qwen,gsm8k,l2_norm_slope,lower_better,0.4911021109474716,0.5773195876288659,1.0,0.08621747668139434,-0.4226804123711341,97,0,0.0
qwen,gsm8k,late50p_entropy_mean,lower_better,0.4911021109474716,0.49140893470790376,1.0,0.0003068237604321733,-0.5085910652920962,97,20,0.20618556701030927
qwen,gsm8k,late50p_margin_mean,higher_better,0.4911021109474716,0.47079037800687284,1.0,-0.020311732940598737,-0.5292096219931272,97,20,0.20618556701030927
qwen,gsm8k,late50p_surprisal_mean,lower_better,0.4911021109474716,0.4914089347079038,1.0,0.0003068237604322288,-0.5085910652920962,97,20,0.20618556701030927
qwen,gsm8k,margin_diff_std,higher_better,0.4911021109474716,0.4948453608247423,1.0,0.0037432498772707046,-0.5051546391752577,97,0,0.0
qwen,gsm8k,margin_early_late_delta,lower_better,0.4911021109474716,0.4742268041237113,1.0,-0.01687530682376026,-0.5257731958762887,97,0,0.0
qwen,gsm8k,margin_mean,higher_better,0.4911021109474716,0.5154639175257731,1.0,0.02436180657830156,-0.48453608247422686,97,0,0.0
qwen,gsm8k,margin_min,higher_better,0.4911021109474716,0.5416748486336114,1.0,0.05057273768613979,-0.45832515136638863,97,39,0.4020618556701031
qwen,gsm8k,margin_range,lower_better,0.4911021109474716,0.5416748486336114,1.0,0.05057273768613979,-0.45832515136638863,97,39,0.4020618556701031
qwen,gsm8k,margin_slope,higher_better,0.4911021109474716,0.4742268041237113,1.0,-0.01687530682376026,-0.5257731958762887,97,0,0.0
qwen,gsm8k,margin_std,lower_better,0.4911021109474716,0.5051546391752577,1.0,0.014052528227786132,-0.4948453608247423,97,0,0.0
qwen,gsm8k,max_compound_severity,higher_better,0.4911021109474716,0.491449844542628,1.0,0.00034773359515644087,-0.5085501554573719,97,97,1.0
qwen,gsm8k,n_compound_signals,higher_better,0.4911021109474716,0.491449844542628,1.0,0.00034773359515644087,-0.5085501554573719,97,97,1.0
qwen,gsm8k,n_warning_signals,higher_better,0.4911021109474716,0.5197717231222386,1.0,0.028669612174767045,-0.4802282768777614,97,83,0.8556701030927835
qwen,gsm8k,perplexity_max,lower_better,0.4911021109474716,0.5429553264604812,1.0,0.05185321551300959,-0.45704467353951883,97,2,0.020618556701030927
qwen,gsm8k,perplexity_mean,lower_better,0.4911021109474716,0.5051546391752577,1.0,0.014052528227786132,-0.4948453608247423,97,0,0.0
qwen,gsm8k,risk_score,lower_better,0.4911021109474716,0.49432989690721646,1.0,0.0032277859597448777,-0.5056701030927835,97,38,0.3917525773195876
qwen,gsm8k,risk_score_is_zero,higher_better,0.4911021109474716,0.48422925871379463,1.0,-0.0068728522336769515,-0.5157707412862054,97,94,0.9690721649484536
qwen,gsm8k,surprisal_diff_std,lower_better,0.4911021109474716,0.5360824742268041,1.0,0.044980363279332525,-0.4639175257731959,97,0,0.0
qwen,gsm8k,surprisal_early_late_delta,higher_better,0.4911021109474716,0.4948453608247423,1.0,0.0037432498772707046,-0.5051546391752577,97,0,0.0
qwen,gsm8k,surprisal_max,lower_better,0.4911021109474716,0.5824742268041238,1.0,0.09137211585665217,-0.41752577319587625,97,1,0.010309278350515464
qwen,gsm8k,surprisal_mean,lower_better,0.4911021109474716,0.4948453608247423,1.0,0.0037432498772707046,-0.5051546391752577,97,0,0.0
qwen,gsm8k,surprisal_p90,lower_better,0.4911021109474716,0.5,1.0,0.008897889052528418,-0.5,97,1,0.010309278350515464
qwen,gsm8k,surprisal_range,lower_better,0.4911021109474716,0.5824742268041238,1.0,0.09137211585665217,-0.41752577319587625,97,1,0.010309278350515464
qwen,gsm8k,surprisal_slope,higher_better,0.4911021109474716,0.4845360824742268,1.0,-0.006566028473244778,-0.5154639175257731,97,0,0.0
qwen,gsm8k,surprisal_std,lower_better,0.4911021109474716,0.5360824742268041,1.0,0.044980363279332525,-0.4639175257731959,97,0,0.0
qwen,gsm8k,surprisal_volatility,higher_better,0.5005973266499582,0.4842105263157895,1.0,-0.016386800334168672,-0.5157894736842106,95,0,0.0
qwen,gsm8k,topk_mass_mean,higher_better,0.4911021109474716,0.4845360824742268,1.0,-0.006566028473244778,-0.5154639175257731,97,0,0.0
qwen,gsm8k,topk_mass_std,lower_better,0.4911021109474716,0.5257731958762887,1.0,0.0346710849288171,-0.4742268041237113,97,0,0.0
qwen,gsm8k,warning_density_per_100t,higher_better,0.4911021109474716,0.5326460481099656,1.0,0.04154393716249405,-0.46735395189003437,97,4,0.041237113402061855
qwen,humaneval,attention_collapse_detected,lower_better,0.3115384615384613,0.3115384615384613,1.0,0.0,-0.6884615384615387,52,52,1.0
qwen,humaneval,attn_entropy_norm_mean,lower_better,0.3115384615384613,0.34615384615384615,1.0,0.034615384615384825,-0.6538461538461539,52,2,0.038461538461538464
qwen,humaneval,attn_entropy_norm_std,higher_better,0.3115384615384613,0.40384615384615385,1.0,0.09230769230769253,-0.5961538461538461,52,2,0.038461538461538464
qwen,humaneval,collapsed_rate_mean,higher_better,0.3115384615384613,0.40384615384615385,1.0,0.09230769230769253,-0.5961538461538461,52,3,0.057692307692307696
qwen,humaneval,collapsed_rate_mean_zscore,higher_better,0.3115384615384613,0.40384615384615385,1.0,0.09230769230769253,-0.5961538461538461,52,3,0.057692307692307696
qwen,humaneval,compound_density_per_100t,higher_better,0.3115384615384613,0.5480769230769231,1.0,0.2365384615384618,-0.45192307692307687,52,8,0.15384615384615385
qwen,humaneval,concentration_max_mean,higher_better,0.3115384615384613,0.46153846153846156,1.0,0.15000000000000024,-0.5384615384615384,52,1,0.019230769230769232
qwen,humaneval,concentration_min_mean,higher_better,0.3115384615384613,0.5,1.0,0.18846153846153868,-0.5,52,2,0.038461538461538464
qwen,humaneval,cs_confident_repetition_risk,higher_better,0.3115384615384613,0.3229929792429791,1.0,0.011454517704517775,-0.6770070207570209,52,52,1.0
qwen,humaneval,cs_degenerating_generation,lower_better,0.3115384615384613,0.3115384615384613,1.0,0.0,-0.6884615384615387,52,52,1.0
qwen,humaneval,early10_entropy_mean,lower_better,0.3115384615384613,0.4025641025641026,1.0,0.09102564102564126,-0.5974358974358974,52,25,0.4807692307692308
qwen,humaneval,early10_entropy_slope,higher_better,0.3115384615384613,0.3448717948717948,1.0,0.03333333333333349,-0.6551282051282052,52,12,0.23076923076923078
qwen,humaneval,early10_margin_mean,higher_better,0.3115384615384613,0.3865384615384615,1.0,0.07500000000000018,-0.6134615384615385,52,23,0.4423076923076923
qwen,humaneval,early10_margin_slope,higher_better,0.3115384615384613,0.264423076923077,1.0,-0.04711538461538434,-0.735576923076923,52,14,0.2692307692307692
qwen,humaneval,early10_surprisal_mean,lower_better,0.3115384615384613,0.3881410256410256,1.0,0.07660256410256427,-0.6118589743589744,52,28,0.5384615384615384
qwen,humaneval,early10_surprisal_slope,lower_better,0.3115384615384613,0.28846153846153844,1.0,-0.023076923076922884,-0.7115384615384616,52,9,0.17307692307692307
qwen,humaneval,early25p_entropy_mean,lower_better,0.3115384615384613,0.3269230769230769,1.0,0.015384615384615608,-0.6730769230769231,52,3,0.057692307692307696
qwen,humaneval,early25p_entropy_slope,lower_better,0.3128205128205126,0.4326923076923077,1.0,0.11987179487179511,-0.5673076923076923,52,4,0.07692307692307693
qwen,humaneval,early25p_margin_mean,higher_better,0.3115384615384613,0.2692307692307692,1.0,-0.0423076923076921,-0.7307692307692308,52,3,0.057692307692307696
qwen,humaneval,early25p_margin_slope,higher_better,0.3128205128205126,0.4326923076923077,1.0,0.11987179487179511,-0.5673076923076923,52,4,0.07692307692307693
qwen,humaneval,early25p_surprisal_mean,lower_better,0.3115384615384613,0.2980769230769231,1.0,-0.013461538461538247,-0.7019230769230769,52,6,0.11538461538461539
qwen,humaneval,early25p_surprisal_slope,lower_better,0.3128205128205126,0.4423076923076923,1.0,0.1294871794871797,-0.5576923076923077,52,2,0.038461538461538464
qwen,humaneval,early50p_entropy_mean,lower_better,0.3115384615384613,0.3076923076923077,1.0,-0.0038461538461536104,-0.6923076923076923,52,5,0.09615384615384616
qwen,humaneval,early50p_entropy_slope,lower_better,0.3115384615384613,0.4807692307692308,1.0,0.16923076923076946,-0.5192307692307692,52,2,0.038461538461538464
qwen,humaneval,early50p_margin_mean,higher_better,0.3115384615384613,0.3076923076923077,1.0,-0.0038461538461536104,-0.6923076923076923,52,6,0.11538461538461539
qwen,humaneval,early50p_margin_slope,higher_better,0.3115384615384613,0.47115384615384615,1.0,0.15961538461538483,-0.5288461538461539,52,3,0.057692307692307696
qwen,humaneval,early50p_surprisal_mean,lower_better,0.3115384615384613,0.28846153846153844,1.0,-0.023076923076922884,-0.7115384615384616,52,6,0.11538461538461539
qwen,humaneval,early50p_surprisal_slope,lower_better,0.3115384615384613,0.4807692307692308,1.0,0.16923076923076946,-0.5192307692307692,52,2,0.038461538461538464
qwen,humaneval,entropy_diff_std,lower_better,0.3115384615384613,0.28846153846153844,1.0,-0.023076923076922884,-0.7115384615384616,52,2,0.038461538461538464
qwen,humaneval,entropy_early_late_delta,lower_better,0.3115384615384613,0.38461538461538464,1.0,0.07307692307692332,-0.6153846153846154,52,1,0.019230769230769232
qwen,humaneval,entropy_max,lower_better,0.3115384615384613,0.49358974358974356,1.0,0.18205128205128224,-0.5064102564102564,52,17,0.3269230769230769
qwen,humaneval,entropy_mean,lower_better,0.3115384615384613,0.3076923076923077,1.0,-0.0038461538461536104,-0.6923076923076923,52,3,0.057692307692307696
qwen,humaneval,entropy_p90,lower_better,0.3115384615384613,0.3269230769230769,1.0,0.015384615384615608,-0.6730769230769231,52,8,0.15384615384615385
qwen,humaneval,entropy_range,lower_better,0.3115384615384613,0.49358974358974356,1.0,0.18205128205128224,-0.5064102564102564,52,17,0.3269230769230769
qwen,humaneval,entropy_range_approx,lower_better,0.3115384615384613,0.5384615384615384,1.0,0.22692307692307712,-0.46153846153846156,52,1,0.019230769230769232
qwen,humaneval,entropy_slope,lower_better,0.3115384615384613,0.5576923076923077,1.0,0.2461538461538464,-0.4423076923076923,52,0,0.0
qwen,humaneval,entropy_std,lower_better,0.3115384615384613,0.3076923076923077,1.0,-0.0038461538461536104,-0.6923076923076923,52,3,0.057692307692307696
qwen,humaneval,failure_risk,higher_better,0.3115384615384613,0.39075854700854695,1.0,0.07922008547008563,-0.609241452991453,52,37,0.7115384615384616
qwen,humaneval,failure_risk_is_zero,lower_better,0.3115384615384613,0.3562118437118436,1.0,0.04467338217338229,-0.6437881562881564,52,47,0.9038461538461539
qwen,humaneval,focused_head_mean,higher_better,0.3115384615384613,0.36538461538461536,1.0,0.05384615384615404,-0.6346153846153846,52,2,0.038461538461538464
qwen,humaneval,focused_head_mean_zscore,higher_better,0.3115384615384613,0.36538461538461536,1.0,0.05384615384615404,-0.6346153846153846,52,2,0.038461538461538464
qwen,humaneval,focused_head_rate,higher_better,0.3115384615384613,0.36538461538461536,1.0,0.05384615384615404,-0.6346153846153846,52,2,0.038461538461538464
qwen,humaneval,hidden_max_abs_last_layer_mean,higher_better,0.3115384615384613,0.4423076923076923,1.0,0.13076923076923097,-0.5576923076923077,52,3,0.057692307692307696
qwen,humaneval,hidden_max_abs_last_layer_mean_zscore,higher_better,0.3115384615384613,0.4423076923076923,1.0,0.13076923076923097,-0.5576923076923077,52,3,0.057692307692307696
qwen,humaneval,hidden_std_last_layer_mean,higher_better,0.3115384615384613,0.3269230769230769,1.0,0.015384615384615608,-0.6730769230769231,52,2,0.038461538461538464
qwen,humaneval,hidden_std_last_layer_mean_zscore,higher_better,0.3115384615384613,0.3269230769230769,1.0,0.015384615384615608,-0.6730769230769231,52,2,0.038461538461538464
qwen,humaneval,high_entropy_frac,lower_better,0.3115384615384613,0.3115384615384613,1.0,0.0,-0.6884615384615387,52,52,1.0
qwen,humaneval,high_entropy_steps,lower_better,0.3115384615384613,0.3115384615384613,1.0,0.0,-0.6884615384615387,52,52,1.0
qwen,humaneval,l2_norm_cross_layer_max,lower_better,0.3115384615384613,0.3291590354090354,1.0,0.017620573870574086,-0.6708409645909645,52,29,0.5576923076923077
qwen,humaneval,l2_norm_cross_layer_max_zscore,lower_better,0.3115384615384613,0.3291590354090354,1.0,0.017620573870574086,-0.6708409645909645,52,29,0.5576923076923077
qwen,humaneval,l2_norm_last_layer_mean,higher_better,0.3115384615384613,0.3269230769230769,1.0,0.015384615384615608,-0.6730769230769231,52,2,0.038461538461538464
qwen,humaneval,l2_norm_last_layer_mean_zscore,higher_better,0.3115384615384613,0.3269230769230769,1.0,0.015384615384615608,-0.6730769230769231,52,2,0.038461538461538464
qwen,humaneval,l2_norm_slope,lower_better,0.3115384615384613,0.4807692307692308,1.0,0.16923076923076946,-0.5192307692307692,52,4,0.07692307692307693
qwen,humaneval,late50p_entropy_mean,lower_better,0.3115384615384613,0.25,1.0,-0.06153846153846132,-0.75,52,1,0.019230769230769232
qwen,humaneval,late50p_margin_mean,higher_better,0.3115384615384613,0.23076923076923078,1.0,-0.08076923076923054,-0.7692307692307692,52,1,0.019230769230769232
qwen,humaneval,late50p_surprisal_mean,lower_better,0.3115384615384613,0.28846153846153844,1.0,-0.023076923076922884,-0.7115384615384616,52,2,0.038461538461538464
qwen,humaneval,margin_diff_std,lower_better,0.3115384615384613,0.3076923076923077,1.0,-0.0038461538461536104,-0.6923076923076923,52,3,0.057692307692307696
qwen,humaneval,margin_early_late_delta,higher_better,0.3115384615384613,0.36538461538461536,1.0,0.05384615384615404,-0.6346153846153846,52,1,0.019230769230769232
qwen,humaneval,margin_mean,higher_better,0.3115384615384613,0.3076923076923077,1.0,-0.0038461538461536104,-0.6923076923076923,52,3,0.057692307692307696
qwen,humaneval,margin_min,higher_better,0.3115384615384613,0.5201923076923077,1.0,0.2086538461538464,-0.47980769230769227,52,19,0.36538461538461536
qwen,humaneval,margin_p90,higher_better,0.3115384615384613,0.3115384615384613,1.0,0.0,-0.6884615384615387,52,52,1.0
qwen,humaneval,margin_range,lower_better,0.3115384615384613,0.5201923076923077,1.0,0.2086538461538464,-0.47980769230769227,52,19,0.36538461538461536
qwen,humaneval,margin_slope,higher_better,0.3115384615384613,0.5,1.0,0.18846153846153868,-0.5,52,1,0.019230769230769232
qwen,humaneval,margin_std,lower_better,0.3115384615384613,0.2692307692307692,1.0,-0.0423076923076921,-0.7307692307692308,52,3,0.057692307692307696
qwen,humaneval,max_compound_severity,higher_better,0.3115384615384613,0.3229929792429791,1.0,0.011454517704517775,-0.6770070207570209,52,52,1.0
qwen,humaneval,n_compound_signals,higher_better,0.3115384615384613,0.3229929792429791,1.0,0.011454517704517775,-0.6770070207570209,52,52,1.0
qwen,humaneval,n_warning_signals,higher_better,0.3115384615384613,0.371596459096459,1.0,0.06005799755799768,-0.628403540903541,52,46,0.8846153846153846
qwen,humaneval,perplexity_max,lower_better,0.3115384615384613,0.49358974358974356,1.0,0.18205128205128224,-0.5064102564102564,52,17,0.3269230769230769
qwen,humaneval,perplexity_mean,lower_better,0.3115384615384613,0.3076923076923077,1.0,-0.0038461538461536104,-0.6923076923076923,52,3,0.057692307692307696
qwen,humaneval,risk_score,lower_better,0.3115384615384613,0.2731608669108669,1.0,-0.038377594627594436,-0.7268391330891331,52,21,0.40384615384615385
qwen,humaneval,risk_score_is_zero,lower_better,0.3115384615384613,0.31196581196581175,1.0,0.00042735042735042583,-0.6880341880341883,52,52,1.0
qwen,humaneval,surprisal_diff_std,lower_better,0.3115384615384613,0.40384615384615385,1.0,0.09230769230769253,-0.5961538461538461,52,5,0.09615384615384616
qwen,humaneval,surprisal_early_late_delta,lower_better,0.3115384615384613,0.34615384615384615,1.0,0.034615384615384825,-0.6538461538461539,52,0,0.0
qwen,humaneval,surprisal_max,lower_better,0.3115384615384613,0.5384615384615384,1.0,0.22692307692307712,-0.46153846153846156,52,7,0.1346153846153846
qwen,humaneval,surprisal_mean,lower_better,0.3115384615384613,0.3076923076923077,1.0,-0.0038461538461536104,-0.6923076923076923,52,7,0.1346153846153846
qwen,humaneval,surprisal_p90,lower_better,0.3115384615384613,0.3269230769230769,1.0,0.015384615384615608,-0.6730769230769231,52,8,0.15384615384615385
qwen,humaneval,surprisal_range,lower_better,0.3115384615384613,0.5384615384615384,1.0,0.22692307692307712,-0.46153846153846156,52,7,0.1346153846153846
qwen,humaneval,surprisal_slope,lower_better,0.3115384615384613,0.46153846153846156,1.0,0.15000000000000024,-0.5384615384615384,52,1,0.019230769230769232
qwen,humaneval,surprisal_std,lower_better,0.3115384615384613,0.4230769230769231,1.0,0.11153846153846175,-0.5769230769230769,52,8,0.15384615384615385
qwen,humaneval,surprisal_volatility,higher_better,0.31111874236874215,0.34615384615384615,1.0,0.035035103785103994,-0.6538461538461539,52,0,0.0
qwen,humaneval,topk_mass_mean,higher_better,0.3115384615384613,0.4230769230769231,1.0,0.11153846153846175,-0.5769230769230769,52,4,0.07692307692307693
qwen,humaneval,topk_mass_std,lower_better,0.3115384615384613,0.4807692307692308,1.0,0.16923076923076946,-0.5192307692307692,52,5,0.09615384615384616
qwen,humaneval,warning_density_per_100t,higher_better,0.3115384615384613,0.49038461538461536,1.0,0.17884615384615404,-0.5096153846153846,52,10,0.19230769230769232
